State,Year,Month,Day,Rainfall (mm)
Kedah,2019,6,22,13.63
Kedah,2019,6,23,3.51
Kedah,2019,6,24,0.07
Kedah,2019,6,25,0.31
Kedah,2019,6,26,1.87
Kedah,2019,6,27,0.13
Kedah,2019,6,28,5.30
Kedah,2019,6,29,4.77
Kedah,2019,6,30,27.73
Kedah,2019,7,1,23.10
Kedah,2019,7,2,7.97
Kedah,2019,7,3,15.19
Kedah,2019,7,4,5.93
Kedah,2019,7,5,10.98
Kedah,2019,7,6,3.18
Kedah,2019,7,7,6.06
Kedah,2019,7,8,7.97
Kedah,2019,7,9,7.05
Kedah,2019,7,10,4.53
Kedah,2019,7,11,4.55
Kedah,2019,7,12,1.64
Kedah,2019,7,13,0.66
Kedah,2019,7,14,0.12
Kedah,2019,7,15,0.44
Kedah,2019,7,16,0.01
Kedah,2019,7,17,0.04
Kedah,2019,7,18,0.42
Kedah,2019,7,19,7.50
Kedah,2019,7,20,4.90
Kedah,2019,7,21,10.63
Kedah,2019,7,22,9.61
Kedah,2019,7,23,2.44
Kedah,2019,7,24,1.32
Kedah,2019,7,25,4.21
Kedah,2019,7,26,7.59
Kedah,2019,7,27,5.59
Kedah,2019,7,28,11.90
Kedah,2019,7,29,3.84
Kedah,2019,7,30,2.67
Kedah,2019,7,31,7.86
Kedah,2019,8,1,1.56
Kedah,2019,8,2,2.97
Kedah,2019,8,3,3.57
Kedah,2019,8,4,0.40
Kedah,2019,8,5,22.04
Kedah,2019,8,6,9.32
Kedah,2019,8,7,4.74
Kedah,2019,8,8,1.88
Kedah,2019,8,9,0.09
Kedah,2019,8,10,0.40
Kedah,2019,8,11,1.11
Kedah,2019,8,12,0.57
Kedah,2019,8,13,1.19
Kedah,2019,8,14,0.55
Kedah,2019,8,15,0.45
Kedah,2019,8,16,0.04
Kedah,2019,8,17,0.60
Kedah,2019,8,18,0.12
Kedah,2019,8,19,0.01
Kedah,2019,8,20,0.03
Kedah,2019,8,21,0.07
Kedah,2019,8,22,2.04
Kedah,2019,8,23,13.63
Kedah,2019,8,24,27.18
Kedah,2019,8,25,25.14
Kedah,2019,8,26,9.94
Kedah,2019,8,27,20.63
Kedah,2019,8,28,11.85
Kedah,2019,8,29,6.01
Kedah,2019,8,30,0.63
Kedah,2019,8,31,0.69
Kedah,2019,9,1,0.55
Kedah,2019,9,2,0.66
Kedah,2019,9,3,2.77
Kedah,2019,9,4,4.89
Kedah,2019,9,5,8.56
Kedah,2019,9,6,0.65
Kedah,2019,9,7,12.87
Kedah,2019,9,8,6.38
Kedah,2019,9,9,12.97
Kedah,2019,9,10,0.43
Kedah,2019,9,11,2.96
Kedah,2019,9,12,8.59
Kedah,2019,9,13,1.74
Kedah,2019,9,14,2.44
Kedah,2019,9,15,9.15
Kedah,2019,9,16,32.92
Kedah,2019,9,17,19.21
Kedah,2019,9,18,6.59
Kedah,2019,9,19,1.81
Kedah,2019,9,20,0.13
Kedah,2019,9,21,3.95
Kedah,2019,9,22,5.58
Kedah,2019,9,23,2.30
Kedah,2019,9,24,5.22
Kedah,2019,9,25,7.12
Kedah,2019,9,26,9.35
Kedah,2019,9,27,22.39
Kedah,2019,9,28,18.51
Kedah,2019,9,29,8.84
Kedah,2019,9,30,2.48
Kedah,2019,10,1,25.29
Kedah,2019,10,2,5.37
Kedah,2019,10,3,22.04
Kedah,2019,10,4,9.22
Kedah,2019,10,5,6.02
Kedah,2019,10,6,2.73
Kedah,2019,10,7,8.83
Kedah,2019,10,8,3.76
Kedah,2019,10,9,0.66
Kedah,2019,10,10,1.42
Kedah,2019,10,11,5.93
Kedah,2019,10,12,5.65
Kedah,2019,10,13,9.41
Kedah,2019,10,14,18.77
Kedah,2019,10,15,3.02
Kedah,2019,10,16,1.49
Kedah,2019,10,17,2.64
Kedah,2019,10,18,0.31
Kedah,2019,10,19,1.56
Kedah,2019,10,20,6.50
Kedah,2019,10,21,8.18
Kedah,2019,10,22,3.51
Kedah,2019,10,23,20.26
Kedah,2019,10,24,22.80
Kedah,2019,10,25,11.48
Kedah,2019,10,26,25.28
Kedah,2019,10,27,11.34
Kedah,2019,10,28,15.64
Kedah,2019,10,29,21.93
Kedah,2019,10,30,30.47
Kedah,2019,10,31,6.22
Kedah,2019,11,1,2.66
Kedah,2019,11,2,1.72
Kedah,2019,11,3,6.61
Kedah,2019,11,4,3.14
Kedah,2019,11,5,0.84
Kedah,2019,11,6,10.52
Kedah,2019,11,7,23.68
Kedah,2019,11,8,9.98
Kedah,2019,11,9,2.33
Kedah,2019,11,10,0.23
Kedah,2019,11,11,0.82
Kedah,2019,11,12,0.17
Kedah,2019,11,13,8.73
Kedah,2019,11,14,0.46
Kedah,2019,11,15,8.47
Kedah,2019,11,16,7.93
Kedah,2019,11,17,16.87
Kedah,2019,11,18,5.88
Kedah,2019,11,19,8.38
Kedah,2019,11,20,6.96
Kedah,2019,11,21,5.27
Kedah,2019,11,22,17.48
Kedah,2019,11,23,17.36
Kedah,2019,11,24,17.37
Kedah,2019,11,25,24.26
Kedah,2019,11,26,17.09
Kedah,2019,11,27,0.55
Kedah,2019,11,28,0.33
Kedah,2019,11,29,0.14
Kedah,2019,11,30,0.17
Kedah,2019,12,1,0.17
Kedah,2019,12,2,0.47
Kedah,2019,12,3,1.26
Kedah,2019,12,4,0.20
Kedah,2019,12,5,2.08
Kedah,2019,12,6,1.26
Kedah,2019,12,7,0.84
Kedah,2019,12,8,3.11
Kedah,2019,12,9,5.71
Kedah,2019,12,10,1.72
Kedah,2019,12,11,6.51
Kedah,2019,12,12,1.23
Kedah,2019,12,13,2.05
Kedah,2019,12,14,0.72
Kedah,2019,12,15,0.30
Kedah,2019,12,16,1.83
Kedah,2019,12,17,0.59
Kedah,2019,12,18,2.16
Kedah,2019,12,19,1.75
Kedah,2019,12,20,0.20
Kedah,2019,12,21,0.07
Kedah,2019,12,22,0.03
Kedah,2019,12,23,0.45
Kedah,2019,12,24,3.00
Kedah,2019,12,25,3.14
Kedah,2019,12,26,4.65
Kedah,2019,12,27,12.44
Kedah,2019,12,28,4.91
Kedah,2019,12,29,3.40
Kedah,2019,12,30,2.57
Kedah,2019,12,31,2.68
Kedah,2020,1,1,1.03
Kedah,2020,1,2,0.81
Kedah,2020,1,3,0.37
Kedah,2020,1,4,0.02
Kedah,2020,1,5,0.64
Kedah,2020,1,6,0.63
Kedah,2020,1,7,0.67
Kedah,2020,1,8,0.96
Kedah,2020,1,9,3.56
Kedah,2020,1,10,0.47
Kedah,2020,1,11,2.25
Kedah,2020,1,12,0.98
Kedah,2020,1,13,1.97
Kedah,2020,1,14,2.07
Kedah,2020,1,15,5.84
Kedah,2020,1,16,2.77
Kedah,2020,1,17,6.84
Kedah,2020,1,18,3.53
Kedah,2020,1,19,3.01
Kedah,2020,1,20,1.98
Kedah,2020,1,21,1.36
Kedah,2020,1,22,1.42
Kedah,2020,1,23,0.67
Kedah,2020,1,24,8.40
Kedah,2020,1,25,4.03
Kedah,2020,1,26,0.87
Kedah,2020,1,27,1.21
Kedah,2020,1,28,1.18
Kedah,2020,1,29,1.46
Kedah,2020,1,30,0.57
Kedah,2020,1,31,0.27
Kedah,2020,2,1,0.15
Kedah,2020,2,2,0.07
Kedah,2020,2,3,0.02
Kedah,2020,2,4,0.04
Kedah,2020,2,5,0.05
Kedah,2020,2,6,0.01
Kedah,2020,2,7,0.00
Kedah,2020,2,8,12.35
Kedah,2020,2,9,6.11
Kedah,2020,2,10,9.63
Kedah,2020,2,11,3.52
Kedah,2020,2,12,10.13
Kedah,2020,2,13,4.37
Kedah,2020,2,14,1.88
Kedah,2020,2,15,0.24
Kedah,2020,2,16,0.19
Kedah,2020,2,17,0.05
Kedah,2020,2,18,0.02
Kedah,2020,2,19,0.04
Kedah,2020,2,20,0.05
Kedah,2020,2,21,0.00
Kedah,2020,2,22,0.00
Kedah,2020,2,23,0.00
Kedah,2020,2,24,0.00
Kedah,2020,2,25,0.00
Kedah,2020,2,26,0.17
Kedah,2020,2,27,0.61
Kedah,2020,2,28,0.13
Kedah,2020,2,29,0.17
Kedah,2020,3,1,0.44
Kedah,2020,3,2,0.04
Kedah,2020,3,3,0.06
Kedah,2020,3,4,0.07
Kedah,2020,3,5,1.97
Kedah,2020,3,6,3.30
Kedah,2020,3,7,13.38
Kedah,2020,3,8,4.68
Kedah,2020,3,9,11.36
Kedah,2020,3,10,7.44
Kedah,2020,3,11,14.75
Kedah,2020,3,12,24.68
Kedah,2020,3,13,28.39
Kedah,2020,3,14,10.43
Kedah,2020,3,15,7.95
Kedah,2020,3,16,4.82
Kedah,2020,3,17,16.25
Kedah,2020,3,18,21.22
Kedah,2020,3,19,7.03
Kedah,2020,3,20,3.01
Kedah,2020,3,21,6.49
Kedah,2020,3,22,10.02
Kedah,2020,3,23,28.96
Kedah,2020,3,24,25.32
Kedah,2020,3,25,7.23
Kedah,2020,3,26,7.51
Kedah,2020,3,27,7.58
Kedah,2020,3,28,0.39
Kedah,2020,3,29,0.02
Kedah,2020,3,30,0.17
Kedah,2020,3,31,3.19
Kedah,2020,4,1,3.59
Kedah,2020,4,2,0.31
Kedah,2020,4,3,0.34
Kedah,2020,4,4,3.18
Kedah,2020,4,5,2.29
Kedah,2020,4,6,0.86
Kedah,2020,4,7,1.99
Kedah,2020,4,8,4.07
Kedah,2020,4,9,1.79
Kedah,2020,4,10,1.44
Kedah,2020,4,11,1.94
Kedah,2020,4,12,0.31
Kedah,2020,4,13,0.29
Kedah,2020,4,14,3.98
Kedah,2020,4,15,4.49
Kedah,2020,4,16,1.85
Kedah,2020,4,17,0.23
Kedah,2020,4,18,10.48
Kedah,2020,4,19,32.57
Kedah,2020,4,20,3.25
Kedah,2020,4,21,2.78
Kedah,2020,4,22,2.87
Kedah,2020,4,23,4.87
Kedah,2020,4,24,2.66
Kedah,2020,4,25,11.27
Kedah,2020,4,26,1.64
Kedah,2020,4,27,25.93
Kedah,2020,4,28,35.62
Kedah,2020,4,29,53.99
Kedah,2020,4,30,29.65
Kedah,2020,5,1,12.56
Kedah,2020,5,2,6.65
Kedah,2020,5,3,6.63
Kedah,2020,5,4,0.00
Kedah,2020,5,5,0.01
Kedah,2020,5,6,7.94
Kedah,2020,5,7,9.72
Kedah,2020,5,8,8.76
Kedah,2020,5,9,29.94
Kedah,2020,5,10,25.54
Kedah,2020,5,11,4.43
Kedah,2020,5,12,0.64
Kedah,2020,5,13,0.56
Kedah,2020,5,14,0.50
Kedah,2020,5,15,4.27
Kedah,2020,5,16,16.98
Kedah,2020,5,17,18.89
Kedah,2020,5,18,7.27
Kedah,2020,5,19,2.09
Kedah,2020,5,20,4.41
Kedah,2020,5,21,16.41
Kedah,2020,5,22,11.11
Kedah,2020,5,23,2.42
Kedah,2020,5,24,1.55
Kedah,2020,5,25,4.89
Kedah,2020,5,26,7.69
Kedah,2020,5,27,5.50
Kedah,2020,5,28,1.50
Kedah,2020,5,29,3.31
Kedah,2020,5,30,1.26
Kedah,2020,5,31,3.16
Kedah,2020,6,1,5.63
Kedah,2020,6,2,4.22
Kedah,2020,6,3,3.63
Kedah,2020,6,4,24.88
Kedah,2020,6,5,9.74
Kedah,2020,6,6,6.21
Kedah,2020,6,7,0.58
Kedah,2020,6,8,0.21
Kedah,2020,6,9,1.59
Kedah,2020,6,10,8.04
Kedah,2020,6,11,0.72
Kedah,2020,6,12,2.02
Kedah,2020,6,13,1.40
Kedah,2020,6,14,3.60
Kedah,2020,6,15,0.02
Kedah,2020,6,16,0.01
Kedah,2020,6,17,1.01
Kedah,2020,6,18,0.82
Kedah,2020,6,19,3.25
Kedah,2020,6,20,0.45
Kedah,2020,6,21,1.74
Kedah,2020,6,22,5.96
Kedah,2020,6,23,3.04
Kedah,2020,6,24,0.51
Kedah,2020,6,25,0.85
Kedah,2020,6,26,1.72
Kedah,2020,6,27,5.63
Kedah,2020,6,28,15.72
Kedah,2020,6,29,4.00
Kedah,2020,6,30,0.24
Kedah,2020,7,1,0.03
Kedah,2020,7,2,0.27
Kedah,2020,7,3,0.28
Kedah,2020,7,4,0.13
Kedah,2020,7,5,0.00
Kedah,2020,7,6,0.00
Kedah,2020,7,7,0.00
Kedah,2020,7,8,0.00
Kedah,2020,7,9,1.63
Kedah,2020,7,10,3.48
Kedah,2020,7,11,2.45
Kedah,2020,7,12,2.13
Kedah,2020,7,13,24.49
Kedah,2020,7,14,1.16
Kedah,2020,7,15,1.91
Kedah,2020,7,16,3.33
Kedah,2020,7,17,1.21
Kedah,2020,7,18,1.13
Kedah,2020,7,19,1.88
Kedah,2020,7,20,8.50
Kedah,2020,7,21,10.27
Kedah,2020,7,22,3.09
Kedah,2020,7,23,1.08
Kedah,2020,7,24,2.27
Kedah,2020,7,25,6.77
Kedah,2020,7,26,11.10
Kedah,2020,7,27,14.67
Kedah,2020,7,28,16.02
Kedah,2020,7,29,3.62
Kedah,2020,7,30,4.18
Kedah,2020,7,31,10.28
Kedah,2020,8,1,4.18
Kedah,2020,8,2,5.61
Kedah,2020,8,3,8.68
Kedah,2020,8,4,8.62
Kedah,2020,8,5,10.11
Kedah,2020,8,6,4.56
Kedah,2020,8,7,9.30
Kedah,2020,8,8,16.52
Kedah,2020,8,9,11.95
Kedah,2020,8,10,15.35
Kedah,2020,8,11,14.39
Kedah,2020,8,12,6.69
Kedah,2020,8,13,3.65
Kedah,2020,8,14,7.80
Kedah,2020,8,15,4.40
Kedah,2020,8,16,5.26
Kedah,2020,8,17,0.85
Kedah,2020,8,18,0.44
Kedah,2020,8,19,0.09
Kedah,2020,8,20,0.04
Kedah,2020,8,21,0.05
Kedah,2020,8,22,2.56
Kedah,2020,8,23,16.56
Kedah,2020,8,24,21.02
Kedah,2020,8,25,8.84
Kedah,2020,8,26,14.00
Kedah,2020,8,27,28.82
Kedah,2020,8,28,17.88
Kedah,2020,8,29,4.51
Kedah,2020,8,30,15.27
Kedah,2020,8,31,10.38
Kedah,2020,9,1,6.34
Kedah,2020,9,2,2.49
Kedah,2020,9,3,4.28
Kedah,2020,9,4,2.01
Kedah,2020,9,5,5.57
Kedah,2020,9,6,8.69
Kedah,2020,9,7,1.70
Kedah,2020,9,8,8.29
Kedah,2020,9,9,4.06
Kedah,2020,9,10,6.86
Kedah,2020,9,11,21.79
Kedah,2020,9,12,16.55
Kedah,2020,9,13,26.52
Kedah,2020,9,14,18.08
Kedah,2020,9,15,8.88
Kedah,2020,9,16,2.51
Kedah,2020,9,17,2.32
Kedah,2020,9,18,4.84
Kedah,2020,9,19,5.61
Kedah,2020,9,20,0.98
Kedah,2020,9,21,2.82
Kedah,2020,9,22,14.69
Kedah,2020,9,23,11.88
Kedah,2020,9,24,3.29
Kedah,2020,9,25,2.16
Kedah,2020,9,26,13.09
Kedah,2020,9,27,23.45
Kedah,2020,9,28,43.79
Kedah,2020,9,29,9.66
Kedah,2020,9,30,3.06
Kedah,2020,10,1,14.56
Kedah,2020,10,2,6.81
Kedah,2020,10,3,39.46
Kedah,2020,10,4,53.07
Kedah,2020,10,5,6.28
Kedah,2020,10,6,0.48
Kedah,2020,10,7,0.08
Kedah,2020,10,8,4.28
Kedah,2020,10,9,4.02
Kedah,2020,10,10,0.45
Kedah,2020,10,11,3.38
Kedah,2020,10,12,4.81
Kedah,2020,10,13,0.52
Kedah,2020,10,14,9.10
Kedah,2020,10,15,13.28
Kedah,2020,10,16,20.75
Kedah,2020,10,17,13.51
Kedah,2020,10,18,36.24
Kedah,2020,10,19,3.50
Kedah,2020,10,20,6.29
Kedah,2020,10,21,2.50
Kedah,2020,10,22,2.81
Kedah,2020,10,23,1.55
Kedah,2020,10,24,0.31
Kedah,2020,10,25,0.66
Kedah,2020,10,26,2.29
Kedah,2020,10,27,35.12
Kedah,2020,10,28,7.76
Kedah,2020,10,29,1.73
Kedah,2020,10,30,1.57
Kedah,2020,10,31,7.03
Kedah,2020,11,1,13.68
Kedah,2020,11,2,15.40
Kedah,2020,11,3,64.31
Kedah,2020,11,4,1.96
Kedah,2020,11,5,1.75
Kedah,2020,11,6,0.16
Kedah,2020,11,7,0.44
Kedah,2020,11,8,10.46
Kedah,2020,11,9,10.71
Kedah,2020,11,10,5.99
Kedah,2020,11,11,4.21
Kedah,2020,11,12,5.60
Kedah,2020,11,13,12.04
Kedah,2020,11,14,5.21
Kedah,2020,11,15,7.11
Kedah,2020,11,16,0.13
Kedah,2020,11,17,0.08
Kedah,2020,11,18,0.61
Kedah,2020,11,19,0.41
Kedah,2020,11,20,3.97
Kedah,2020,11,21,0.59
Kedah,2020,11,22,0.29
Kedah,2020,11,23,10.25
Kedah,2020,11,24,6.81
Kedah,2020,11,25,4.42
Kedah,2020,11,26,11.75
Kedah,2020,11,27,14.80
Kedah,2020,11,28,1.58
Kedah,2020,11,29,7.00
Kedah,2020,11,30,4.30
Kedah,2020,12,1,2.45
Kedah,2020,12,2,1.49
Kedah,2020,12,3,0.39
Kedah,2020,12,4,0.28
Kedah,2020,12,5,0.36
Kedah,2020,12,6,0.42
Kedah,2020,12,7,2.08
Kedah,2020,12,8,3.37
Kedah,2020,12,9,1.37
Kedah,2020,12,10,2.20
Kedah,2020,12,11,1.58
Kedah,2020,12,12,1.68
Kedah,2020,12,13,2.35
Kedah,2020,12,14,18.28
Kedah,2020,12,15,17.04
Kedah,2020,12,16,8.81
Kedah,2020,12,17,1.07
Kedah,2020,12,18,2.07
Kedah,2020,12,19,11.65
Kedah,2020,12,20,4.36
Kedah,2020,12,21,3.62
Kedah,2020,12,22,0.56
Kedah,2020,12,23,0.17
Kedah,2020,12,24,0.21
Kedah,2020,12,25,0.08
Kedah,2020,12,26,0.09
Kedah,2020,12,27,1.08
Kedah,2020,12,28,1.22
Kedah,2020,12,29,1.53
Kedah,2020,12,30,2.05
Kedah,2020,12,31,1.73
Kelantan,2014,1,1,49.88
Kelantan,2014,1,2,30.47
Kelantan,2014,1,3,11.71
Kelantan,2014,1,4,6.07
Kelantan,2014,1,5,6.92
Kelantan,2014,1,6,5.10
Kelantan,2014,1,7,12.10
Kelantan,2014,1,8,1.36
Kelantan,2014,1,9,2.67
Kelantan,2014,1,10,8.51
Kelantan,2014,1,11,14.36
Kelantan,2014,1,12,40.96
Kelantan,2014,1,13,45.01
Kelantan,2014,1,14,42.79
Kelantan,2014,1,15,25.64
Kelantan,2014,1,16,18.25
Kelantan,2014,1,17,17.96
Kelantan,2014,1,18,20.43
Kelantan,2014,1,19,19.25
Kelantan,2014,1,20,22.28
Kelantan,2014,1,21,21.22
Kelantan,2014,1,22,10.53
Kelantan,2014,1,23,13.29
Kelantan,2014,1,24,12.25
Kelantan,2014,1,25,13.71
Kelantan,2014,1,26,13.86
Kelantan,2014,1,27,35.46
Kelantan,2014,1,28,22.62
Kelantan,2014,1,29,4.48
Kelantan,2014,1,30,2.62
Kelantan,2014,1,31,0.41
Kelantan,2014,2,1,0.28
Kelantan,2014,2,2,0.19
Kelantan,2014,2,3,0.14
Kelantan,2014,2,4,0.28
Kelantan,2014,2,5,0.52
Kelantan,2014,2,6,0.10
Kelantan,2014,2,7,0.30
Kelantan,2014,2,8,0.57
Kelantan,2014,2,9,1.07
Kelantan,2014,2,10,3.12
Kelantan,2014,2,11,1.36
Kelantan,2014,2,12,0.57
Kelantan,2014,2,13,0.84
Kelantan,2014,2,14,2.95
Kelantan,2014,2,15,0.84
Kelantan,2014,2,16,0.16
Kelantan,2014,2,17,0.14
Kelantan,2014,2,18,0.45
Kelantan,2014,2,19,1.54
Kelantan,2014,2,20,0.25
Kelantan,2014,2,21,0.11
Kelantan,2014,2,22,0.02
Kelantan,2014,2,23,0.16
Kelantan,2014,2,24,0.82
Kelantan,2014,2,25,1.90
Kelantan,2014,2,26,2.66
Kelantan,2014,2,27,2.10
Kelantan,2014,2,28,1.08
Kelantan,2014,3,1,0.05
Kelantan,2014,3,2,7.12
Kelantan,2014,3,3,24.97
Kelantan,2014,3,4,20.18
Kelantan,2014,3,5,1.76
Kelantan,2014,3,6,4.20
Kelantan,2014,3,7,2.17
Kelantan,2014,3,8,1.05
Kelantan,2014,3,9,10.35
Kelantan,2014,3,10,12.57
Kelantan,2014,3,11,6.95
Kelantan,2014,3,12,13.56
Kelantan,2014,3,13,14.52
Kelantan,2014,3,14,5.19
Kelantan,2014,3,15,3.36
Kelantan,2014,3,16,0.27
Kelantan,2014,3,17,0.42
Kelantan,2014,3,18,6.94
Kelantan,2014,3,19,9.18
Kelantan,2014,3,20,13.86
Kelantan,2014,3,21,10.76
Kelantan,2014,3,22,4.05
Kelantan,2014,3,23,22.08
Kelantan,2014,3,24,16.82
Kelantan,2014,3,25,11.81
Kelantan,2014,3,26,6.27
Kelantan,2014,3,27,9.69
Kelantan,2014,3,28,10.19
Kelantan,2014,3,29,10.11
Kelantan,2014,3,30,1.29
Kelantan,2014,3,31,0.61
Kelantan,2014,4,1,0.24
Kelantan,2014,4,2,1.22
Kelantan,2014,4,3,4.06
Kelantan,2014,4,4,0.51
Kelantan,2014,4,5,0.10
Kelantan,2014,4,6,0.07
Kelantan,2014,4,7,0.85
Kelantan,2014,4,8,2.55
Kelantan,2014,4,9,0.19
Kelantan,2014,4,10,0.19
Kelantan,2014,4,11,1.11
Kelantan,2014,4,12,0.11
Kelantan,2014,4,13,0.09
Kelantan,2014,4,14,0.07
Kelantan,2014,4,15,0.76
Kelantan,2014,4,16,1.14
Kelantan,2014,4,17,3.19
Kelantan,2014,4,18,0.77
Kelantan,2014,4,19,3.44
Kelantan,2014,4,20,13.30
Kelantan,2014,4,21,7.31
Kelantan,2014,4,22,2.39
Kelantan,2014,4,23,0.20
Kelantan,2014,4,24,0.09
Kelantan,2014,4,25,0.06
Kelantan,2014,4,26,0.10
Kelantan,2014,4,27,0.15
Kelantan,2014,4,28,0.13
Kelantan,2014,4,29,0.08
Kelantan,2014,4,30,0.21
Kelantan,2014,5,1,0.88
Kelantan,2014,5,2,0.71
Kelantan,2014,5,3,0.06
Kelantan,2014,5,4,0.01
Kelantan,2014,5,5,0.04
Kelantan,2014,5,6,0.37
Kelantan,2014,5,7,2.72
Kelantan,2014,5,8,7.04
Kelantan,2014,5,9,4.50
Kelantan,2014,5,10,1.67
Kelantan,2014,5,11,0.06
Kelantan,2014,5,12,0.00
Kelantan,2014,5,13,0.01
Kelantan,2014,5,14,0.07
Kelantan,2014,5,15,3.01
Kelantan,2014,5,16,3.45
Kelantan,2014,5,17,0.32
Kelantan,2014,5,18,0.17
Kelantan,2014,5,19,1.04
Kelantan,2014,5,20,0.19
Kelantan,2014,5,21,0.01
Kelantan,2014,5,22,0.02
Kelantan,2014,5,23,0.19
Kelantan,2014,5,24,0.04
Kelantan,2014,5,25,0.07
Kelantan,2014,5,26,1.70
Kelantan,2014,5,27,2.74
Kelantan,2014,5,28,0.00
Kelantan,2014,5,29,0.03
Kelantan,2014,5,30,0.14
Kelantan,2014,5,31,1.73
Kelantan,2014,6,1,5.58
Kelantan,2014,6,2,1.97
Kelantan,2014,6,3,0.72
Kelantan,2014,6,4,0.03
Kelantan,2014,6,5,0.90
Kelantan,2014,6,6,4.95
Kelantan,2014,6,7,1.67
Kelantan,2014,6,8,0.04
Kelantan,2014,6,9,0.11
Kelantan,2014,6,10,1.53
Kelantan,2014,6,11,8.66
Kelantan,2014,6,12,2.68
Kelantan,2014,6,13,2.80
Kelantan,2014,6,14,3.48
Kelantan,2014,6,15,8.50
Kelantan,2014,6,16,5.34
Kelantan,2014,6,17,6.77
Kelantan,2014,6,18,19.80
Kelantan,2014,6,19,22.44
Kelantan,2014,6,20,0.72
Kelantan,2014,6,21,1.17
Kelantan,2014,6,22,1.61
Kelantan,2014,6,23,0.59
Kelantan,2014,6,24,4.96
Kelantan,2014,6,25,0.40
Kelantan,2014,6,26,0.73
Kelantan,2014,6,27,1.50
Kelantan,2014,6,28,0.29
Kelantan,2014,6,29,4.02
Kelantan,2014,6,30,0.48
Kelantan,2014,7,1,0.56
Kelantan,2014,7,2,1.38
Kelantan,2014,7,3,1.53
Kelantan,2014,7,4,0.74
Kelantan,2014,7,5,0.75
Kelantan,2014,7,6,1.50
Kelantan,2014,7,7,0.42
Kelantan,2014,7,8,0.88
Kelantan,2014,7,9,0.51
Kelantan,2014,7,10,0.84
Kelantan,2014,7,11,0.38
Kelantan,2014,7,12,3.79
Kelantan,2014,7,13,2.18
Kelantan,2014,7,14,1.94
Kelantan,2014,7,15,0.58
Kelantan,2014,7,16,0.46
Kelantan,2014,7,17,1.98
Kelantan,2014,7,18,1.01
Kelantan,2014,7,19,2.83
Kelantan,2014,7,20,3.34
Kelantan,2014,7,21,2.86
Kelantan,2014,7,22,6.08
Kelantan,2014,7,23,10.62
Kelantan,2014,7,24,21.75
Kelantan,2014,7,25,21.91
Kelantan,2014,7,26,30.26
Kelantan,2014,7,27,5.67
Kelantan,2014,7,28,10.29
Kelantan,2014,7,29,2.81
Kelantan,2014,7,30,4.29
Kelantan,2014,7,31,8.06
Kelantan,2014,8,1,2.13
Kelantan,2014,8,2,2.09
Kelantan,2014,8,3,0.57
Kelantan,2014,8,4,0.57
Kelantan,2014,8,5,0.73
Kelantan,2014,8,6,0.33
Kelantan,2014,8,7,3.57
Kelantan,2014,8,8,0.48
Kelantan,2014,8,9,2.48
Kelantan,2014,8,10,4.35
Kelantan,2014,8,11,13.48
Kelantan,2014,8,12,6.24
Kelantan,2014,8,13,2.73
Kelantan,2014,8,14,2.69
Kelantan,2014,8,15,14.41
Kelantan,2014,8,16,13.96
Kelantan,2014,8,17,2.56
Kelantan,2014,8,18,4.35
Kelantan,2014,8,19,12.86
Kelantan,2014,8,20,13.04
Kelantan,2014,8,21,7.96
Kelantan,2014,8,22,6.57
Kelantan,2014,8,23,4.15
Kelantan,2014,8,24,14.80
Kelantan,2014,8,25,14.99
Kelantan,2014,8,26,2.52
Kelantan,2014,8,27,2.18
Kelantan,2014,8,28,3.74
Kelantan,2014,8,29,1.74
Kelantan,2014,8,30,1.91
Kelantan,2014,8,31,4.40
Kelantan,2014,9,1,1.90
Kelantan,2014,9,2,0.39
Kelantan,2014,9,3,0.43
Kelantan,2014,9,4,2.36
Kelantan,2014,9,5,4.26
Kelantan,2014,9,6,3.85
Kelantan,2014,9,7,5.98
Kelantan,2014,9,8,11.60
Kelantan,2014,9,9,9.32
Kelantan,2014,9,10,10.86
Kelantan,2014,9,11,8.39
Kelantan,2014,9,12,24.97
Kelantan,2014,9,13,22.29
Kelantan,2014,9,14,4.63
Kelantan,2014,9,15,8.24
Kelantan,2014,9,16,2.31
Kelantan,2014,9,17,26.40
Kelantan,2014,9,18,15.86
Kelantan,2014,9,19,17.77
Kelantan,2014,9,20,27.16
Kelantan,2014,9,21,19.42
Kelantan,2014,9,22,8.98
Kelantan,2014,9,23,11.43
Kelantan,2014,9,24,9.64
Kelantan,2014,9,25,11.73
Kelantan,2014,9,26,8.15
Kelantan,2014,9,27,17.14
Kelantan,2014,9,28,5.41
Kelantan,2014,9,29,3.42
Kelantan,2014,9,30,13.22
Kelantan,2014,10,1,10.77
Kelantan,2014,10,2,9.83
Kelantan,2014,10,3,9.85
Kelantan,2014,10,4,9.75
Kelantan,2014,10,5,43.22
Kelantan,2014,10,6,9.79
Kelantan,2014,10,7,21.27
Kelantan,2014,10,8,9.17
Kelantan,2014,10,9,15.47
Kelantan,2014,10,10,10.92
Kelantan,2014,10,11,14.11
Kelantan,2014,10,12,16.94
Kelantan,2014,10,13,7.26
Kelantan,2014,10,14,0.35
Kelantan,2014,10,15,0.14
Kelantan,2014,10,16,2.00
Kelantan,2014,10,17,15.93
Kelantan,2014,10,18,2.80
Kelantan,2014,10,19,0.78
Kelantan,2014,10,20,1.31
Kelantan,2014,10,21,1.69
Kelantan,2014,10,22,4.84
Kelantan,2014,10,23,3.75
